iter	Passed	Remaining
409	5025	4780
410	5037	4767
411	5047	4753
412	5058	4739
413	5074	4731
414	5085	4717
415	5095	4703
416	5111	4694
417	5122	4681
418	5132	4667
419	5149	4658
420	5161	4646
421	5176	4636
422	5192	4627
423	5207	4618
424	5219	4605
425	5237	4597
426	5253	4589
427	5269	4579
428	5283	4569
429	5299	4560
430	5317	4552
431	5332	4542
432	5344	4529
433	5358	4518
434	5371	4506
435	5381	4492
436	5391	4478
437	5403	4466
438	5418	4455
439	5430	4443
440	5443	4431
441	5454	4418
442	5465	4404
443	5477	4391
444	5488	4378
445	5504	4368
446	5515	4355
447	5530	4345
448	5539	4330
449	5551	4317
450	5566	4307
451	5578	4294
452	5588	4280
453	5598	4266
454	5611	4254
455	5625	4244
456	5642	4234
457	5655	4223
458	5673	4214
459	5690	4206
460	5712	4200
461	5730	4192
462	5746	4182
463	5765	4175
464	5784	4167
465	5798	4155
466	5810	4143
467	5824	4131
468	5835	4118
469	5845	4104
470	5858	4092
471	5870	4079
472	5883	4067
473	5894	4053
474	5905	4040
475	5921	4030
476	5932	4017
477	5943	4003
478	5955	3991
479	5970	3980
480	5986	3970
481	5999	3958
482	6013	3946
483	6029	3936
484	6045	3926
485	6063	3917
486	6082	3909
487	6098	3898
488	6114	3888
489	6128	3877
490	6145	3867
491	6162	3857
492	6178	3847
493	6195	3838
494	6211	3827
495	6232	3819
496	6247	3808
497	6263	3798
498	6279	3787
499	6291	3774
500	6303	3762
501	6316	3749
502	6329	3737
503	6338	3722
504	6349	3709
505	6359	3694
506	6368	3680
507	6382	3668
508	6396	3656
509	6407	3643
510	6419	3630
511	6434	3619
512	6447	3606
513	6459	3594
514	6470	3580
515	6482	3568
516	6493	3554
517	6505	3541
518	6518	3529
519	6529	3515
520	6539	3501
521	6550	3488
522	6561	3475
523	6572	3461
524	6583	3448
525	6594	3435
526	6606	3422
527	6616	3408
528	6626	3394
529	6638	3382
530	6653	3370
531	6664	3357
532	6679	3345
533	6689	3332
534	6701	3319
535	6711	3305
536	6723	3292
537	6736	3280
538	6752	3269
539	6768	3258
540	6784	3248
541	6801	3237
542	6815	3225
543	6827	3212
544	6842	3201
545	6857	3190
546	6872	3178
547	6889	3168
548	6905	3157
549	6922	3146
550	6938	3135
551	6954	3124
552	6971	3113
553	6986	3102
554	6999	3089
555	7011	3076
556	7022	3063
557	7034	3050
558	7048	3038
559	7062	3026
560	7077	3015
561	7093	3003
562	7103	2990
563	7116	2977
564	7127	2964
565	7143	2953
566	7159	2942
567	7167	2927
568	7182	2915
569	7196	2904
570	7208	2890
571	7223	2879
572	7234	2865
573	7245	2852
574	7260	2841
575	7272	2828
576	7284	2815
577	7297	2802
578	7314	2791
579	7326	2779
580	7339	2766
581	7351	2753
582	7366	2741
583	7378	2729
584	7394	2717
585	7410	2706
586	7423	2693
587	7435	2680
588	7445	2667
589	7463	2656
590	7475	2643
591	7488	2630
592	7503	2619
593	7517	2606
594	7531	2594
595	7543	2582
596	7560	2570
597	7577	2559
598	7592	2547
599	7605	2535
600	7618	2522
601	7636	2511
602	7655	2501
603	7673	2490
604	7688	2478
605	7701	2465
606	7716	2453
607	7739	2443
608	7751	2431
609	7766	2419
610	7784	2407
611	7795	2394
612	7807	2381
613	7819	2368
614	7830	2355
615	7842	2342
616	7853	2329
617	7863	2315
618	7874	2302
619	7885	2289
620	7897	2276
621	7908	2263
622	7918	2249
623	7929	2236
624	7939	2222
625	7950	2209
626	7963	2197
627	7976	2184
628	7987	2171
629	7998	2158
630	8010	2145
631	8020	2132
632	8032	2119
633	8043	2105
634	8054	2092
635	8065	2079
636	8075	2066
637	8085	2053
638	8096	2040
639	8110	2027
640	8121	2014
641	8133	2001
642	8145	1988
643	8157	1976
644	8174	1964
645	8186	1951
646	8199	1939
647	8214	1926
648	8226	1914
649	8243	1902
650	8255	1889
651	8267	1876
652	8279	1863
653	8291	1851
654	8307	1839
655	8320	1826
656	8335	1814
657	8347	1801
658	8358	1788
659	8374	1776
660	8385	1763
661	8398	1750
662	8410	1737
663	8426	1725
664	8438	1713
665	8450	1700
666	8466	1688
667	8479	1675
668	8490	1662
669	8507	1650
670	8522	1638
671	8540	1626
672	8555	1614
673	8566	1601
674	8579	1588
675	8592	1576
676	8605	1563
677	8618	1550
678	8629	1537
679	8641	1524
680	8652	1512
681	8666	1499
682	8678	1486
683	8693	1474
684	8708	1462
685	8720	1449
686	8732	1436
687	8748	1424
688	8760	1411
689	8773	1398
690	8788	1386
691	8800	1373
692	8811	1360
693	8821	1347
694	8831	1334
695	8843	1321
696	8853	1308
697	8868	1295
698	8878	1282
699	8889	1269
700	8900	1256
701	8913	1244
702	8929	1232
703	8941	1219
704	8957	1206
705	8966	1193
706	8982	1181
707	9000	1169
708	9017	1157
709	9032	1144
710	9044	1132
711	9056	1119
712	9068	1106
713	9080	1093
714	9095	1081
715	9106	1068
716	9118	1055
717	9129	1042
718	9140	1029
719	9151	1016
720	9163	1003
721	9174	991
722	9185	978
723	9197	965
724	9210	952
725	9221	939
726	9232	927
727	9245	914
728	9256	901
729	9267	888
730	9282	876
731	9294	863
732	9303	850
733	9314	837
734	9325	824
735	9335	811
736	9353	799
737	9368	787
738	9387	774
739	9403	762
740	9414	749
741	9424	736
742	9438	724
743	9450	711
744	9461	698
745	9473	685
746	9484	672
747	9495	660
748	9507	647
749	9517	634
750	9528	621
751	9540	608
752	9557	596
753	9567	583
754	9577	570
755	9589	558
756	9601	545
757	9614	532
758	9629	520
759	9640	507
760	9657	494
761	9669	482
762	9681	469
763	9691	456
764	9701	443
765	9712	431
766	9724	418
767	9736	405
768	9751	393
769	9763	380
770	9773	367
771	9784	354
772	9796	342
773	9809	329
774	9820	316
775	9831	304
776	9842	291
777	9853	278
778	9863	265
779	9874	253
780	9885	240
781	9896	227
782	9908	215
783	9923	202
784	9934	189
785	9949	177
786	9960	164
787	9973	151
788	9984	139
789	9995	126
790	10006	113
791	10017	101
792	10028	88
793	10040	75
794	10057	63
795	10068	50
796	10079	37
797	10088	25
798	10103	12
799	10114	0
