iter	Passed	Remaining
1668	18626	11506
1669	18634	11493
1670	18645	11481
1671	18656	11470
1672	18668	11459
1673	18679	11448
1674	18688	11435
1675	18705	11428
1676	18715	11417
1677	18727	11406
1678	18737	11394
1679	18753	11386
1680	18768	11377
1681	18783	11368
1682	18797	11359
1683	18813	11350
1684	18828	11341
1685	18836	11328
1686	18846	11317
1687	18857	11305
1688	18866	11293
1689	18879	11283
1690	18890	11271
1691	18900	11259
1692	18912	11248
1693	18922	11237
1694	18933	11225
1695	18944	11214
1696	18954	11202
1697	18969	11193
1698	18978	11181
1699	18994	11173
1700	19004	11161
1701	19015	11150
1702	19026	11138
1703	19036	11126
1704	19047	11115
1705	19057	11103
1706	19067	11092
1707	19083	11083
1708	19092	11071
1709	19102	11059
1710	19113	11047
1711	19122	11035
1712	19132	11023
1713	19143	11012
1714	19153	11000
1715	19163	10988
1716	19173	10976
1717	19183	10965
1718	19192	10952
1719	19202	10940
1720	19221	10934
1721	19230	10921
1722	19239	10909
1723	19249	10897
1724	19261	10886
1725	19270	10874
1726	19280	10862
1727	19289	10850
1728	19297	10837
1729	19307	10825
1730	19334	10823
1731	19416	10851
1732	19432	10842
1733	19440	10830
1734	19449	10817
1735	19457	10804
1736	19466	10792
1737	19474	10779
1738	19483	10766
1739	19491	10753
1740	19500	10741
1741	19510	10729
1742	19518	10716
1743	19527	10704
1744	19537	10692
1745	19545	10679
1746	19552	10666
1747	19561	10653
1748	19581	10647
1749	19590	10634
1750	19606	10626
1751	19615	10613
1752	19623	10600
1753	19631	10588
1754	19640	10575
1755	19649	10563
1756	19658	10550
1757	19665	10537
1758	19672	10524
1759	19681	10511
1760	19689	10498
1761	19697	10485
1762	19706	10473
1763	19715	10461
1764	19724	10448
1765	19733	10436
1766	19742	10424
1767	19750	10411
1768	19761	10399
1769	19793	10400
1770	19806	10389
1771	19815	10377
1772	19825	10365
1773	19842	10357
1774	19857	10348
1775	19871	10338
1776	19886	10329
1777	19901	10320
1778	19916	10310
1779	19924	10298
1780	19938	10288
1781	19948	10276
1782	19962	10266
1783	19970	10254
1784	19981	10242
1785	19996	10233
1786	20010	10223
1787	20019	10211
1788	20028	10199
1789	20040	10188
1790	20052	10177
1791	20061	10165
1792	20070	10152
1793	20079	10140
1794	20090	10129
1795	20101	10118
1796	20110	10105
1797	20118	10092
1798	20128	10080
1799	20138	10069
1800	20159	10062
1801	20171	10051
1802	20181	10040
1803	20196	10030
1804	20206	10019
1805	20217	10007
1806	20227	9996
1807	20236	9983
1808	20246	9972
1809	20255	9960
1810	20265	9948
1811	20275	9936
1812	20285	9924
1813	20294	9912
1814	20307	9902
1815	20317	9890
1816	20326	9877
1817	20334	9865
1818	20343	9853
1819	20351	9840
1820	20359	9827
1821	20367	9814
1822	20376	9802
1823	20385	9790
1824	20412	9786
1825	20472	9798
1826	20493	9792
1827	20511	9784
1828	20524	9774
1829	20535	9762
1830	20549	9752
1831	20566	9744
1832	20580	9734
1833	20595	9724
1834	20613	9716
1835	20628	9707
1836	20641	9697
1837	20659	9689
1838	20674	9679
1839	20686	9668
1840	20697	9657
1841	20706	9644
1842	20715	9632
1843	20726	9621
1844	20737	9609
1845	20747	9598
1846	20757	9586
1847	20778	9579
1848	20789	9568
1849	20799	9556
1850	20809	9544
1851	20818	9532
1852	20828	9520
1853	20838	9508
1854	20858	9501
1855	20865	9488
1856	20874	9476
1857	20884	9464
1858	20894	9452
1859	20907	9442
1860	20922	9432
1861	20936	9422
1862	20953	9413
1863	20971	9405
1864	20986	9396
1865	20996	9384
1866	21005	9371
1867	21016	9360
1868	21027	9349
1869	21043	9340
1870	21052	9328
1871	21063	9316
1872	21079	9307
1873	21088	9295
1874	21098	9283
1875	21109	9272
1876	21117	9259
1877	21127	9247
1878	21138	9236
1879	21149	9224
1880	21157	9211
1881	21167	9200
1882	21177	9188
1883	21186	9176
1884	21213	9171
1885	21224	9160
1886	21235	9149
1887	21246	9137
1888	21262	9128
1889	21272	9116
1890	21284	9105
1891	21294	9094
1892	21305	9082
1893	21316	9071
1894	21326	9059
1895	21335	9047
1896	21352	9038
1897	21362	9026
1898	21373	9015
1899	21384	9003
1900	21401	8995
1901	21411	8983
1902	21423	8972
1903	21432	8960
1904	21453	8953
1905	21517	8963
1906	21531	8953
1907	21542	8942
1908	21551	8929
1909	21564	8919
1910	21571	8906
1911	21583	8895
1912	21592	8883
1913	21602	8871
1914	21611	8859
1915	21620	8846
1916	21629	8834
1917	21639	8822
1918	21648	8810
1919	21657	8798
1920	21665	8785
1921	21675	8774
1922	21684	8761
1923	21694	8749
1924	21701	8737
1925	21711	8725
1926	21721	8713
1927	21732	8702
1928	21741	8689
1929	21750	8677
1930	21759	8665
1931	21767	8653
1932	21778	8641
1933	21786	8629
1934	21796	8617
1935	21805	8605
1936	21814	8592
1937	21821	8579
1938	21830	8567
1939	21839	8555
1940	21848	8543
1941	21857	8531
1942	21865	8518
1943	21874	8506
1944	21883	8494
1945	21892	8482
1946	21901	8470
1947	21911	8458
1948	21919	8446
1949	21929	8434
1950	21944	8424
1951	21961	8415
1952	21975	8405
1953	21990	8395
1954	22004	8385
1955	22015	8373
1956	22023	8361
1957	22032	8349
1958	22042	8337
1959	22051	8325
1960	22059	8313
1961	22068	8301
1962	22078	8289
1963	22086	8276
1964	22096	8265
1965	22104	8252
1966	22113	8240
1967	22122	8228
1968	22132	8216
1969	22142	8205
1970	22152	8193
1971	22162	8181
1972	22172	8170
1973	22181	8157
1974	22190	8145
1975	22199	8133
1976	22209	8122
1977	22219	8110
1978	22227	8098
1979	22237	8086
1980	22246	8074
1981	22256	8062
1982	22266	8051
1983	22278	8039
1984	22290	8029
1985	22300	8017
1986	22309	8005
1987	22321	7994
1988	22332	7982
1989	22342	7971
1990	22353	7960
1991	22364	7948
1992	22372	7936
1993	22382	7924
1994	22393	7913
1995	22404	7902
1996	22415	7890
1997	22425	7879
1998	22437	7868
1999	22450	7857
2000	22461	7846
2001	22472	7834
2002	22483	7823
2003	22510	7818
2004	22576	7825
2005	22595	7817
2006	22606	7805
2007	22616	7794
2008	22626	7782
2009	22636	7770
2010	22647	7759
2011	22658	7748
2012	22668	7736
2013	22678	7724
2014	22689	7713
2015	22699	7701
2016	22710	7690
2017	22719	7678
2018	22729	7666
2019	22740	7655
2020	22751	7643
2021	22762	7632
2022	22773	7621
2023	22785	7610
2024	22798	7599
2025	22810	7588
2026	22821	7577
2027	22833	7566
2028	22844	7554
2029	22855	7543
2030	22865	7531
2031	22875	7520
2032	22886	7508
2033	22896	7496
2034	22906	7485
2035	22916	7473
2036	22926	7462
2037	22936	7450
2038	22949	7439
2039	22959	7428
2040	22972	7417
2041	22982	7405
2042	22998	7396
2043	23018	7387
2044	23040	7379
2045	23061	7371
2046	23083	7363
2047	23093	7352
2048	23105	7341
2049	23118	7330
2050	23131	7319
2051	23141	7307
2052	23153	7296
2053	23164	7285
2054	23175	7273
2055	23184	7261
2056	23194	7250
2057	23206	7239
2058	23217	7227
2059	23227	7216
2060	23238	7204
2061	23250	7193
2062	23261	7182
2063	23270	7170
2064	23282	7159
2065	23289	7147
2066	23300	7135
2067	23310	7123
2068	23320	7112
2069	23331	7100
2070	23343	7089
2071	23354	7078
2072	23364	7066
2073	23374	7055
2074	23383	7043
2075	23395	7032
2076	23406	7020
2077	23417	7009
2078	23426	6997
2079	23436	6986
2080	23447	6974
2081	23456	6962
2082	23466	6950
2083	23475	6939
2084	23486	6927
2085	23496	6916
2086	23507	6904
2087	23517	6892
2088	23527	6881
2089	23541	6870
2090	23590	6870
2091	23635	6869
2092	23653	6859
2093	23664	6848
2094	23677	6837
2095	23690	6826
2096	23699	6814
2097	23711	6803
2098	23723	6792
2099	23734	6781
2100	23746	6770
2101	23761	6760
2102	23771	6748
2103	23784	6737
2104	23795	6725
2105	23805	6714
2106	23815	6702
2107	23827	6691
2108	23838	6680
2109	23848	6668
2110	23859	6657
2111	23870	6645
2112	23882	6634
2113	23894	6623
2114	23909	6613
2115	23920	6601
2116	23930	6590
2117	23942	6579
2118	23954	6567
2119	23964	6556
2120	23973	6544
2121	23983	6532
2122	23993	6521
2123	24005	6509
2124	24015	6498
2125	24026	6486
2126	24036	6475
2127	24050	6464
2128	24067	6454
2129	24082	6444
2130	24098	6434
2131	24113	6424
2132	24129	6414
2133	24145	6403
2134	24159	6393
2135	24173	6382
2136	24187	6372
2137	24202	6361
2138	24220	6352
2139	24232	6341
2140	24250	6331
2141	24265	6321
2142	24281	6311
2143	24293	6300
2144	24306	6289
2145	24325	6279
2146	24339	6269
2147	24351	6257
2148	24363	6246
2149	24379	6236
2150	24390	6225
2151	24401	6213
2152	24411	6202
2153	24423	6191
2154	24437	6180
2155	24449	6169
2156	24461	6157
2157	24473	6146
2158	24487	6135
2159	24502	6125
2160	24514	6114
2161	24525	6103
2162	24541	6092
2163	24553	6081
2164	24562	6069
2165	24574	6058
2166	24586	6047
2167	24594	6035
2168	24607	6024
2169	24659	6022
2170	24698	6018
2171	24713	6007
2172	24727	5997
2173	24739	5985
2174	24751	5974
2175	24761	5962
2176	24773	5951
2177	24785	5940
2178	24798	5929
2179	24808	5917
2180	24821	5906
2181	24833	5895
2182	24845	5884
2183	24857	5872
2184	24868	5861
2185	24880	5850
2186	24892	5839
2187	24904	5827
2188	24917	5816
2189	24928	5805
2190	24940	5793
2191	24952	5782
2192	24965	5771
2193	24978	5760
2194	24988	5749
2195	25001	5737
2196	25018	5727
2197	25030	5716
2198	25040	5705
2199	25051	5693
2200	25062	5682
2201	25074	5670
2202	25085	5659
2203	25096	5647
2204	25112	5637
2205	25128	5627
2206	25144	5616
2207	25159	5606
2208	25175	5595
2209	25190	5585
2210	25204	5574
2211	25216	5563
2212	25228	5551
2213	25240	5540
2214	25251	5529
2215	25263	5517
2216	25276	5506
2217	25287	5495
2218	25299	5483
2219	25309	5472
2220	25320	5460
2221	25333	5449
2222	25343	5437
2223	25353	5426
2224	25364	5414
2225	25380	5404
2226	25392	5393
2227	25401	5381
2228	25413	5370
2229	25425	5358
2230	25438	5347
2231	25447	5335
2232	25457	5324
2233	25467	5312
2234	25477	5300
2235	25489	5289
2236	25499	5277
2237	25508	5265
2238	25519	5254
2239	25529	5242
2240	25538	5230
2241	25546	5218
2242	25555	5206
2243	25564	5195
2244	25573	5183
2245	25582	5171
2246	25591	5159
2247	25600	5147
2248	25610	5135
2249	25623	5124
2250	25635	5113
2251	25643	5101
2252	25656	5090
2253	25705	5086
2254	25786	5088
2255	25804	5078
2256	25821	5068
2257	25847	5059
2258	25863	5049
2259	25880	5038
2260	25892	5027
2261	25903	5015
2262	25914	5004
2263	25930	4993
2264	25939	4981
2265	25952	4970
2266	25962	4958
2267	25978	4948
2268	25988	4936
2269	26005	4926
2270	26016	4914
2271	26025	4902
2272	26036	4891
2273	26048	4879
2274	26060	4868
2275	26073	4857
2276	26084	4845
2277	26093	4833
2278	26103	4822
2279	26113	4810
2280	26122	4798
2281	26133	4786
2282	26144	4775
2283	26154	4763
2284	26165	4752
2285	26178	4741
2286	26189	4729
2287	26200	4717
2288	26212	4706
2289	26221	4694
2290	26233	4683
2291	26243	4671
2292	26257	4660
2293	26271	4649
2294	26289	4639
2295	26306	4628
2296	26322	4618
2297	26337	4607
2298	26348	4595
2299	26361	4584
2300	26368	4572
2301	26379	4560
2302	26388	4548
2303	26399	4537
2304	26414	4526
2305	26430	4515
2306	26445	4504
2307	26460	4494
2308	26478	4483
2309	26491	4472
2310	26501	4460
2311	26512	4449
2312	26524	4437
2313	26534	4426
2314	26544	4414
2315	26553	4402
2316	26568	4391
2317	26581	4380
2318	26592	4369
2319	26602	4357
2320	26614	4345
2321	26625	4334
2322	26637	4322
2323	26647	4311
2324	26659	4299
2325	26667	4287
2326	26677	4276
2327	26689	4264
2328	26700	4253
2329	26711	4241
2330	26725	4230
2331	26736	4219
2332	26747	4207
2333	26756	4195
2334	26767	4184
2335	26822	4179
2336	26862	4172
2337	26878	4161
2338	26892	4150
2339	26903	4139
2340	26913	4127
2341	26926	4115
2342	26942	4105
2343	26957	4094
2344	26967	4082
2345	26979	4071
2346	26990	4059
2347	27001	4047
2348	27011	4036
2349	27021	4024
2350	27031	4012
2351	27039	4000
2352	27050	3989
2353	27059	3977
2354	27070	3965
2355	27081	3954
2356	27091	3942
2357	27100	3930
2358	27110	3918
2359	27121	3907
2360	27132	3895
2361	27141	3883
2362	27152	3872
2363	27163	3860
2364	27174	3849
2365	27186	3837
2366	27199	3826
2367	27210	3814
2368	27221	3803
2369	27232	3791
2370	27242	3780
2371	27252	3768
2372	27264	3757
2373	27273	3745
2374	27284	3733
2375	27301	3722
2376	27316	3711
2377	27333	3701
2378	27349	3690
2379	27366	3679
2380	27374	3667
2381	27386	3656
2382	27396	3644
2383	27406	3632
2384	27417	3621
2385	27426	3609
2386	27436	3597
2387	27446	3585
2388	27458	3574
2389	27478	3564
2390	27489	3552
2391	27499	3540
2392	27511	3529
2393	27523	3518
2394	27534	3506
2395	27545	3494
2396	27558	3483
2397	27568	3471
2398	27580	3460
2399	27592	3449
2400	27607	3438
2401	27618	3426
2402	27630	3414
2403	27641	3403
2404	27655	3392
2405	27667	3380
2406	27677	3369
2407	27689	3357
2408	27702	3346
2409	27713	3334
2410	27723	3323
2411	27743	3312
2412	27760	3301
2413	27777	3290
2414	27793	3279
2415	27808	3268
2416	27827	3258
2417	27860	3249
2418	27932	3244
2419	27948	3233
2420	27964	3222
2421	27974	3210
2422	27985	3199
2423	27996	3187
2424	28007	3176
2425	28017	3164
2426	28033	3153
2427	28043	3141
2428	28053	3129
2429	28063	3118
2430	28082	3107
2431	28091	3095
2432	28104	3084
2433	28113	3072
2434	28128	3061
2435	28142	3049
2436	28154	3038
2437	28164	3026
2438	28174	3014
2439	28184	3003
2440	28194	2991
2441	28207	2980
2442	28218	2968
2443	28228	2956
2444	28240	2945
2445	28249	2933
2446	28258	2921
2447	28271	2910
2448	28283	2898
2449	28293	2887
2450	28304	2875
2451	28314	2863
2452	28325	2852
2453	28346	2841
2454	28356	2829
2455	28373	2818
2456	28389	2807
2457	28405	2796
2458	28421	2785
2459	28437	2774
2460	28449	2762
2461	28457	2750
2462	28469	2739
2463	28484	2728
2464	28495	2716
2465	28510	2705
2466	28523	2693
2467	28536	2682
2468	28548	2671
2469	28564	2659
2470	28575	2648
2471	28586	2636
2472	28597	2625
2473	28610	2613
2474	28623	2602
2475	28635	2590
2476	28649	2579
2477	28661	2567
2478	28673	2556
2479	28686	2544
2480	28699	2533
2481	28712	2521
2482	28724	2510
2483	28736	2498
2484	28749	2487
2485	28761	2475
2486	28772	2464
2487	28783	2452
2488	28795	2441
2489	28806	2429
2490	28817	2417
2491	28830	2406
2492	28840	2394
2493	28854	2383
2494	28867	2371
2495	28877	2360
2496	28887	2348
2497	28898	2336
2498	28906	2324
2499	28997	2319
2500	29015	2308
2501	29033	2297
2502	29045	2286
2503	29057	2274
2504	29068	2262
2505	29078	2251
2506	29097	2240
2507	29109	2228
2508	29121	2216
2509	29132	2205
2510	29142	2193
2511	29153	2181
2512	29163	2170
2513	29174	2158
2514	29185	2146
2515	29195	2135
2516	29205	2123
2517	29215	2111
2518	29224	2099
2519	29235	2088
2520	29244	2076
2521	29255	2064
2522	29264	2053
2523	29274	2041
2524	29284	2029
2525	29295	2017
2526	29304	2006
2527	29313	1994
2528	29323	1982
2529	29335	1971
2530	29346	1959
2531	29357	1947
2532	29368	1936
2533	29378	1924
2534	29389	1912
2535	29399	1901
2536	29409	1889
2537	29420	1877
2538	29431	1866
2539	29446	1854
2540	29461	1843
2541	29475	1832
2542	29494	1820
2543	29510	1809
2544	29524	1798
2545	29534	1786
2546	29544	1774
2547	29555	1763
2548	29565	1751
2549	29577	1739
2550	29590	1728
2551	29602	1716
2552	29612	1705
2553	29625	1693
2554	29637	1681
2555	29647	1670
2556	29658	1658
2557	29670	1647
2558	29682	1635
2559	29693	1623
2560	29704	1612
2561	29716	1600
2562	29727	1589
2563	29739	1577
2564	29748	1565
2565	29764	1554
2566	29779	1542
2567	29795	1531
2568	29812	1520
2569	29825	1508
2570	29837	1497
2571	29849	1485
2572	29861	1473
2573	29871	1462
2574	29882	1450
2575	29894	1439
2576	29913	1427
2577	29924	1416
2578	29935	1404
2579	29946	1392
2580	29957	1381
2581	29970	1369
2582	29981	1358
2583	30039	1348
2584	30116	1339
2585	30132	1328
2586	30150	1316
2587	30158	1305
2588	30173	1293
2589	30184	1281
2590	30193	1270
2591	30203	1258
2592	30216	1246
2593	30225	1235
2594	30236	1223
2595	30245	1211
2596	30255	1199
2597	30268	1188
2598	30284	1176
2599	30301	1165
2600	30315	1153
2601	30327	1142
2602	30339	1130
2603	30351	1118
2604	30364	1107
2605	30375	1095
2606	30388	1084
2607	30400	1072
2608	30411	1060
2609	30422	1049
2610	30433	1037
2611	30442	1025
2612	30451	1013
2613	30462	1002
2614	30471	990
2615	30481	978
2616	30498	967
2617	30510	955
2618	30522	943
2619	30532	932
2620	30544	920
2621	30560	909
2622	30574	897
2623	30593	886
2624	30612	874
2625	30627	863
2626	30643	851
2627	30661	840
2628	30682	828
2629	30703	817
2630	30722	805
2631	30740	794
2632	30761	782
2633	30780	771
2634	30796	759
2635	30815	748
2636	30830	736
2637	30849	725
2638	30869	713
2639	30887	701
2640	30907	690
2641	30925	678
2642	30941	667
2643	30959	655
2644	30974	644
2645	30989	632
2646	31006	620
2647	31019	609
2648	31035	597
2649	31052	585
2650	31070	574
2651	31081	562
2652	31090	550
2653	31102	539
2654	31196	528
2655	31215	517
2656	31234	505
2657	31253	493
2658	31271	482
2659	31286	470
2660	31299	458
2661	31309	446
2662	31322	435
2663	31337	423
2664	31353	411
2665	31369	400
2666	31385	388
2667	31399	376
2668	31413	364
2669	31424	353
2670	31436	341
2671	31452	329
2672	31468	317
2673	31489	306
2674	31508	294
2675	31525	282
2676	31541	270
2677	31562	259
2678	31578	247
2679	31590	235
2680	31601	223
2681	31618	212
2682	31628	200
2683	31637	188
2684	31645	176
2685	31654	164
2686	31668	153
2687	31683	141
2688	31698	129
2689	31715	117
2690	31731	106
2691	31747	94
2692	31760	82
2693	31774	70
2694	31786	58
2695	31795	47
2696	31811	35
2697	31825	23
2698	31837	11
2699	31855	0
